2988,Francisco Bangoy International Airport,Davao,Philippines,DVO
2989,Madeira Airport,Funchal,Portugal,FNC
2990,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM
2991,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS
2992,Ekati Airport,Ekati,Canada,YOA
2993,Hawke's Bay Airport,NAPIER,New Zealand,NPE
2994,Levuka Airfield,Levuka,Fiji,LEV
2995,Lhasa Gonggar Airport,Lhasa,China,LXA
2996,Redding Municipal Airport,Redding,United States,RDD
2997,Mahlon Sweet Field,Eugene,United States,EUG
2998,Idaho Falls Regional Airport,Idaho Falls,United States,IDA
2999,Rogue Valley International Medford Airport,Medford,United States,MFR
3000,Kaikoura Airport,Kaikoura,New Zealand,KBZ
3001,Roberts Field,Redmond-Bend,United States,RDM
3002,Picton Aerodrome,Picton,New Zealand,PCN
3003,Hosea Kutako International Airport,Windhoek,Namibia,WDH
3004,Victoria Harbour Seaplane Base,Victoria,Canada,YWH
3005,Yaoqiang Airport,Jinan,China,TNA
3006,Changzhou Benniu Airport,Changzhou,China,CZX
3007,Yibin Caiba Airport,Yibin,China,YBP
3008,Roshchino International Airport,Tyumen,Russia,TJM
3009,Akron Canton Regional Airport,Akron,United States,CAK
3010,Huntsville International Carl T Jones Field,Huntsville,United States,HSV
3011,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB
3012,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM
3013,Tri Cities Regional Tn Va Airport,BRISTOL,United States,TRI
3014,Barkley Regional Airport,PADUCAH,United States,PAH
3015,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB
3016,Haikou Meilan International Airport,Haikou,China,HAK
3017,Mafia Island Airport,Mafia Island,Tanzania,MFA
3018,Page Municipal Airport,Page,United States,PGA
3019,Utila Airport,Utila,Honduras,UII
3020,Glacier Park International Airport,Kalispell,United States,FCA
3021,MBS International Airport,Saginaw,United States,MBS
3022,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM
3023,Baghdad International Airport,Baghdad,Iraq,BGW
3024,Nan Airport,Nan,Thailand,NNT
3025,Roi Et Airport,Roi Et,Thailand,ROI
3026,Buri Ram Airport,Buri Ram,Thailand,BFV
3027,Trat Airport,Trat,Thailand,TDX
3028,Blythe Airport,Blythe,United States,BLH
3029,Clark International Airport,Angeles City,Philippines,CRK
3030,Sandakan Airport,Sandakan,Malaysia,SDK
3031,Luang Namtha Airport,Luang Namtha,Laos,LXG
3032,Oudomsay Airport,Muang Xay,Laos,ODY
3033,Taoxian Airport,Shenyang,China,SHE
3034,John A. Osborne Airport,Geralds,Montserrat,MNI
3035,Petersburg James A Johnson Airport,Petersburg,United States,PSG
3036,Luoyang Airport,Luoyang,China,LYA
3037,Xuzhou Guanyin Airport,Xuzhou,China,XUZ
3038,Magway Airport,Magwe,Burma,MWQ
3039,Kanti Airport,Khamti,Burma,KHM
3040,Lien Khuong Airport,Dalat,Vietnam,DLI
3041,Rach Gia Airport,Rach Gia,Vietnam,VKG
3042,Cà Mau Airport,Ca Mau,Vietnam,CAH
3043,Chu Lai International Airport,Chu Lai,Vietnam,VCL
3044,Dong Tac Airport,Tuy Hoa,Vietnam,TBB
3045,Mae Hong Son Airport,Pai,Thailand,PYY
3046,Bol Airport,Brac,Croatia,BWK
3047,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI
3048,Conakry International Airport,Conakry,Guinea,CKY
3049,Aachen-Merzbrück Airport,Aachen,Germany,AAH
3050,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB
3051,Orlando Sanford International Airport,Sanford,United States,SFB
3052,John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST
3053,Lukla Airport,Lukla,Nepal,LUA
3054,Bhojpur Airport,Bhojpur,Nepal,BHP
3055,Lamidanda Airport,Lamidanda,Nepal,LDN
3056,Jomsom Airport,Jomsom,Nepal,JMO
3057,Manang Airport,Manang,Nepal,NGX
3058,Phaplu Airport,Phaplu,Nepal,PPL
3059,Rumjatar Airport,Rumjatar,Nepal,RUM
3060,Tulsipur Airport,Dang,Nepal,DNP
3061,Rukumkot Airport,Rukumkot,Nepal,RUK
3062,Jumla Airport,Jumla,Nepal,JUM
3063,Taplejung Airport,Taplejung,Nepal,TPJ
3064,Tumling Tar Airport,Tumling Tar,Nepal,TMI
3065,Surkhet Airport,Surkhet,Nepal,SKH
3066,Simikot Airport,Simikot,Nepal,IMK
3067,Dolpa Airport,Dolpa,Nepal,DOP
3068,Bajhang Airport,Bajhang,Nepal,BJH
3069,Dhangarhi Airport,Dhangarhi,Nepal,DHI
3070,Muan International Airport,Muan,South Korea,MWX
3071,Astypalaia Airport,Astypalaia,Greece,JTY
3072,Ikaria Airport,Ikaria,Greece,JIK
3073,Kalymnos Airport,Kalymnos,Greece,JKL
3074,Milos Airport,Milos,Greece,MLO
3075,Naxos Airport,Cyclades Islands,Greece,JNX
3076,Paros Airport,Paros,Greece,PAS
3077,Kastelorizo Airport,Kastelorizo,Greece,KZS
3078,Marsa Alam International Airport,Marsa Alam,Egypt,RMF
3079,Weeze Airport,Weeze,Germany,NRN
3080,Francisco B. Reyes Airport,Busuanga,Philippines,USU
3081,Bancasi Airport,Butuan,Philippines,BXU
3082,Dipolog Airport,Dipolog,Philippines,DPL
3083,Laoag International Airport,Laoag,Philippines,LAO
3084,Legazpi City International Airport,Legazpi,Philippines,LGP
3085,Labo Airport,Ozamis,Philippines,OZC
3086,Mactan Cebu International Airport,Cebu,Philippines,CEB
3087,Norden-Norddeich Airport,Norden,Germany,NOE
3088,Juist Airport,Juist,Germany,JUI
3089,Porto Seguro Airport,Porto Seguro,Brazil,BPS
3090,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW
3091,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV
3092,Missoula International Airport,Missoula,United States,MSO
3093,Blackall Airport,Blackall,Australia,BKQ
3094,Bundaberg Airport,Bundaberg,Australia,BDB
3095,Grand Canyon National Park Airport,Grand Canyon,United States,GCN
3096,Sugar Land Regional Airport,Sugar Land,United States,SGR
3097,Hayman Island Heliport,Hayman Island,Australia,HIS
3098,Centennial Airport,Denver,United States,APA
3099,Clovis Municipal Airport,Clovis,United States,CVN
3100,Fort Stockton Pecos County Airport,Fort Stockton,United States,FST
3101,Las Vegas Municipal Airport,Las Vegas,United States,LVS
3102,West Houston Airport,Houston,United States,IWS
3103,La Junta Municipal Airport,La Junta,United States,LHX
3104,Las Cruces International Airport,Las Cruces,United States,LRU
3105,Stephens County Airport,Breckenridge,United States,BKD
3106,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL
3107,Ozona Municipal Airport,Ozona,United States,OZA
3108,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM
3109,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK
3110,Déline Airport,Deline,Canada,YWJ
3111,Tulita Airport,Tulita,Canada,ZFN
3112,Fort Good Hope Airport,Fort Good Hope,Canada,YGH
3113,Tanna Airport,Tanna,Vanuatu,TAH
3114,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC
3115,El Trompillo Airport,Santa Cruz,Bolivia,SRZ
3116,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB
3117,Eagle County Regional Airport,Vail,United States,EGE
3118,Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN
3119,Cuyahoga County Airport,Richmond Heights,United States,CGF
3120,Mansfield Lahm Regional Airport,Mansfield,United States,MFD
3121,Columbus Metropolitan Airport,Columbus,United States,CSG
3122,Lawton Fort Sill Regional Airport,Lawton,United States,LAW
3123,Fort Collins Loveland Municipal Airport,Fort Collins,United States,FNL
3124,Flagstaff Pulliam Airport,Flagstaff,United States,FLG
3125,Lake Tahoe Airport,South Lake Tahoe,United States,TVL
3126,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF
3127,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY
3128,Concord Municipal Airport,Concord NH,United States,CON
3129,Groton New London Airport,Groton CT,United States,GON
3130,St Cloud Regional Airport,Saint Cloud,United States,STC
3131,Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE
3132,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR
3133,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ
3134,Bowerman Airport,Hoquiam,United States,HQM
3135,Erie International Tom Ridge Field,Erie,United States,ERI
3136,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA
3137,Sedona Airport,Sedona,United States,SDX
3138,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW
3139,Yeager Airport,Charleston,United States,CRW
3140,Wilkes Barre Scranton International Airport,Scranton,United States,AVP
3141,Bemidji Regional Airport,Bemidji,United States,BJI
3142,Thangool Airport,Biloela,Australia,THG
3143,Fagali'i Airport,Apia,Samoa,FGI
3144,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK
3145,Hector International Airport,Fargo,United States,FAR
3146,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC
3147,Ratanakiri Airport,Ratanakiri,Cambodia,RBE
3148,Gillette Campbell County Airport,Gillette,United States,GCC
3149,Bogashevo Airport,Tomsk,Russia,TOF
3150,Phetchabun Airport,Phetchabun,Thailand,PHY
3151,Chumphon Airport,Chumphon,Thailand,CJM
3152,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH
3153,Jieyang Chaoshan International Airport,Shantou,China,SWA
3154,Cheddi Jagan International Airport,Georgetown,Guyana,GEO
3155,Guarani International Airport,Ciudad del Este,Paraguay,AGT
3156,Ogle Airport,Georgetown,Guyana,OGL
3157,Kaieteur International Airport,Kaieteur,Guyana,KAI
3158,Dunhuang Airport,Dunhuang,China,DNH
3159,Ancona Falconara Airport,Ancona,Italy,AOI
3160,Chamonate Airport,Copiapo,Chile,CPO
3161,Taba International Airport,Taba,Egypt,TCP
3162,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB
3163,Milas Bodrum International Airport,Bodrum,Turkey,BJV
3164,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ
3165,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW
3166,University Park Airport,State College Pennsylvania,United States,SCE
3167,Broome International Airport,Broome,Australia,BME
3168,Newcastle Airport,Newcastle,Australia,NTL
3169,Klagenfurt Airport,Klagenfurt,Austria,KLU
3170,Hammerfest Airport,Hammerfest,Norway,HFT
3171,Valan Airport,Honningsvag,Norway,HVG
3172,Mehamn Airport,Mehamn,Norway,MEH
3173,Vadsø Airport,Vadsø,Norway,VDS
3174,Imam Khomeini International Airport,Tehran,Iran,IKA
3175,Mashhad International Airport,Mashhad,Iran,MHD
3176,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK
3177,Key Field,Meridian,United States,MEI
3178,Abraham Lincoln Capital Airport,Springfield,United States,SPI
3179,Cortez Municipal Airport,Cortez,United States,CEZ
3180,Yampa Valley Airport,Hayden,United States,HDN
3181,Gallup Municipal Airport,Gallup,United States,GUP
3182,Liberal Mid-America Regional Airport,Liberal,United States,LBL
3183,Lamar Municipal Airport,Lamar,United States,LAA
3184,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD
3185,Yellowstone Regional Airport,Cody,United States,COD
3186,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,HOV
3187,St. Mary's Airport,ST MARY\\'S,United Kingdom,ISC
3188,Springfield Branson National Airport,Springfield,United States,SGF
3189,Narvik Framnes Airport,Narvik,Norway,NVK
3190,Berlevåg Airport,Berlevag,Norway,BVG
3191,"Oslo, Fornebu Airport",Oslo,Norway,FBU
3192,Norilsk-Alykel Airport,Norilsk,Russia,NSK
3193,Anapa Vityazevo Airport,Anapa,Russia,AAQ
3194,Joplin Regional Airport,Joplin,United States,JLN
3195,Lehigh Valley International Airport,Allentown,United States,ABE
3196,Northwest Arkansas Regional Airport,Bentonville,United States,XNA
3197,Atyrau Airport,Atyrau,Kazakhstan,GUW
3198,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO
3199,South Bend Regional Airport,South Bend,United States,SBN
3200,Bykovo Airport,Moscow,Russia,BKA
3201,Talagi Airport,Arkhangelsk,Russia,ARH
3202,Saratov Central Airport,Saratov,Russia,RTW
3203,Novy Urengoy Airport,Novy Urengoy,Russia,NUX
3204,Noyabrsk Airport,Noyabrsk,Russia,NOJ
3205,Aktau Airport,Aktau,Kazakhstan,SCO
3206,Ukhta Airport,Ukhta,Russia,UCT
3207,Usinsk Airport,Usinsk,Russia,USK
3208,Pechora Airport,Pechora,Russia,PEX
3209,Naryan Mar Airport,Naryan-Mar,Russia,NNM
3210,Pskov Airport,Pskov,Russia,PKV
3211,Kogalym International Airport,Kogalym,Russia,KGP
3212,Yemelyanovo Airport,Krasnoyarsk,Russia,KJA
3213,Sary-Arka Airport,Karaganda,Kazakhstan,KGF
3214,Uray Airport,Uraj,Russia,URJ
3215,Ivanovo South Airport,Ivanovo,Russia,IWA
3216,Longjia Airport,Changchun,China,CGQ
3217,Niigata Airport,Niigata,Japan,KIJ
3218,Johnston Atoll Airport,Johnston Island,Johnston Atoll,JON
3219,Smith Field,Fort Wayne IN,United States,SMD
3220,Arcata Airport,Arcata CA,United States,ACV
3221,Albert J Ellis Airport,Jacksonville NC,United States,OAJ
3222,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL
3223,Dubuque Regional Airport,Dubuque IA,United States,DBQ
3224,Uru Harbour Airport,Atoifi,Solomon Islands,ATD
3225,Auki Airport,Auki,Solomon Islands,AKS
3226,Ballalae Airport,Ballalae,Solomon Islands,BAS
3227,Fera/Maringe Airport,Fera Island,Solomon Islands,FRE
3228,Babanakira Airport,Mbambanakira,Solomon Islands,MBU
3229,Ngorangora Airport,Kirakira,Solomon Islands,IRA
3230,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ
3231,Munda Airport,Munda,Solomon Islands,MUA
3232,Nusatupe Airport,Gizo,Solomon Islands,GZO
3233,Mono Airport,Stirling Island,Solomon Islands,MNY
3234,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL
3235,Marau Airport,Marau,Solomon Islands,RUS
3236,Suavanao Airport,Suavanao,Solomon Islands,VAO
3237,Kaghau Airport,Kagau Island,Solomon Islands,KGE
3238,Ramata Airport,Ramata,Solomon Islands,RBV
3239,Buka Airport,Buka Island,Papua New Guinea,BUA
3240,Chimbu Airport,Kundiawa,Papua New Guinea,CMU
3241,Daru Airport,Daru,Papua New Guinea,DAU
3242,Gurney Airport,Gurney,Papua New Guinea,GUR
3243,Girua Airport,Girua,Papua New Guinea,PNP
3244,Kimbe Airport,Hoskins,Papua New Guinea,HKN
3245,Kiunga Airport,Kiunga,Papua New Guinea,UNG
3246,Kikori Airport,Kikori,Papua New Guinea,KRI
3247,Kerema Airport,Kerema,Papua New Guinea,KMA
3248,Kavieng Airport,Kavieng,Papua New Guinea,KVG
3249,Mendi Airport,Mendi,Papua New Guinea,MDU
3250,Momote Airport,Momote,Papua New Guinea,MAS
3251,Moro Airport,Moro,Papua New Guinea,MXH
3252,Misima Island Airport,Misima Island,Papua New Guinea,MIS
3253,Tari Airport,Tari,Papua New Guinea,TIZ
3254,Tabubil Airport,Tabubil,Papua New Guinea,TBG
3255,Tokua Airport,Tokua,Papua New Guinea,RAB
3256,Vanimo Airport,Vanimo,Papua New Guinea,VAI
3257,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM
3258,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU
3259,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP
3260,Paamiut Heliport,Paamiut,Greenland,JFR
3261,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO
3262,Qaqortoq Heliport,Qaqortoq,Greenland,JJU
3263,Maniitsoq Airport,Maniitsoq,Greenland,JSU
3264,Nanortalik Heliport,Nanortalik,Greenland,JNN
3265,Narsaq Heliport,Narsaq,Greenland,JNS
3266,Qaanaaq Airport,Qaanaaq,Greenland,NAQ
3267,Sisimiut Airport,Sisimiut,Greenland,JHS
3268,Upernavik Airport,Upernavik,Greenland,JUV
3269,Qaarsut Airport,Uummannaq,Greenland,JQA
3270,Grímsey Airport,Grímsey,Iceland,GRY
3271,Thorshofn Airport,Thorshofn,Iceland,THO
3272,Vopnafjörður Airport,Vopnafjörður,Iceland,VPN
3273,Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS
